category	headline	text
health	Zimbabwe Yobatana neDzimwe Nyika Kucherechedza Zuva reChirwere cheShuga	Zuva reWorld Diabetes Day rakacherechedzwa nemusi weChitatu, vamwe vanhu vanorarama nechirwere ichi –pamwe nezvimwe zvirwere zvisingatapuriranwe- vakatarisana nedambudziko guru rekutadza kuwana mishonga nekuda kwekushaya mari yekunze inodiwa pakutenga mishonga iyi. Susan Mpofu anochengeta mai vake vakura uye vave nenguva vaine chirwere chediabetes anoti mumasvondo mashoma apfuura, amai vake vakambofenda vakazomuka mushure menguva inosvika awa rimwe chete nekuda kwekuti vaive vave nemazuva maviri vasina kumwa mapiritsi avanofanirwa kumwa nekuda kwekuti vaive vashaya mari yemadhora ekuAmerica anodiwa nezvitoro zvinotengesa mishonga. Amai Charity Ndisengei ndemumwewo wevanhu vakawanda munyika vari kurarama nechirwere chediabetes icho vakabatwa mugore ra1995. Amai Ndisengei vanoti mumakore ose apfuura vange vasina dambudziko rekuwana mapirirtsi avanofanirwa kumwa, asi pari zvino ivo nevamwe vakaita saivo vave panjodzi yekurasikirwa nehupenyu nekuda kwekudhurirwa nemishonga. Chirwere chediabetes icho chinoziikanwa nevakawanda chichinzi chirwere cheshuga, chinokonzera kushomeka kana kuwanda kweshuga mumuviri izvo zvinogona kuuraya. Mutauriri wesangano reZimbabwe Hospital Doctors Association Dr Mxolisi Ngwenya vanobvuma kuti nekuda kwemariro ezvinhu munyika, vanhu vane zvirwere zvakaita sediabetes vakatarisana nedambudziko guru sezvo vane zvirwere izvi vachifanirwa kuwana mishonga kwehupenyu hwavo hwose. Dr Ngwenya vanotiwo zuva reWorld Diabetes Day rakakosha nekuti rinobatsira kuti vanhu vawane ruzivo pamusoro pechirwere ichi. Studio 7 haina kukwanisa kunzwa kubva kusangano reZimbabwe Diabetics Association pamusoro pehuwandu hwevanhu vane chirwere chediabetes munyika. Asi gwaro rinonzi World Health Organisation kana kuti WHO Non-communicable Diseases Progress Monitor regore ra2017 rinoratidza kuti vanhu zviuru makumi mana, zvinove zvikamu makumi matatu kubva muzana, vakafa nekuda kwezvirwere zvisingatapurirranwe kusanganisira diabetes. Gwaro iri rinoratidzawo kuti pamatanho anotarisirwa neWHO kuti atorwe pakudzivirira zvirwere zvisingatapurirane huruemende iri kusarira kumashure pane zvakawanda. Chiremba Dr Rutendo Bonde vanoti hurumende ine mitemo ine matanho akanaka anoratidza zvose zvinofanirwa kuitwa pakudzivirira diabetes nezvimwe zvirwere zvisingatapuriranwe. Asi vati chinonetsa ndechekuti zvinhu izvi hazvizotevedzerwi. Dr Bonde vanotiwo chirwere chediabetes chikasarapwa chinokonzera zvimwe zvirwere zvakawanda vachiti zviri nani kuti vanhu vawane mishonga yakafanira pane kuzoedza kurapa zvimwe zvirwere zvakawanda. Mutevedzeri wegurukota rezvehutano Dr John Mangwiro avo vaimbova sachigaro weZimbabwe Diabetics Association vari kutora hutungamiri hwechikamu cheAfrica cheInternational Diabetes Association kutanga kwegore rinouya. Dr Mangwiro vaudza Studio 7 parunhare kuti Zimbabwe iri kusarira kumashure panyaya yekurapwa kwediabetese vachiti hurumende yakapedzisira kuita ongororo yemamiriro echirwere ichi munyika mugore ra2005. Asi vati bazi ravo riri kuita zvose zvakafanira kusanganisira kuita kuti zvive nyore kuti vanhu vawane mishonga yavanofanirwa kuwana. Zuva reWorld Diabetes Day rinocherechedzwa musi waMbudzi 14 gore rega rega pasi pehurongwa hwesangano reInternational Diabetes Association rakabatana neWHO.
health	Vakawanda Votadza Kutevedzera Mitemo Yakaturwa naVaChiwenga yeKudzivirira Kupararira kweCovid-19	Nzvimbo dzakawanda munyika dzakapinda muzuva repiri neChipiri dzichitevera mitemo yakadzikwa nehurumende kuyedza kumisa kupararira kwechirwere cheCovid-19. Asi kune mamwe madhorobha akaita seKwekwe, Kariba neKaroi, mitemo iriko yakati omei sezvo kuri kunzi kune vanhu vakawandisa vabatwa nechirwere ichi. Mitemo mitsva inobata mamwe matunhu ose munyika yakaziviswa kuvatori venhau nemusi weMugovera kuti vave kusimbaradza mitemo yekudzivirira kupararira kwechirwere ichi. Mitemo yehurumende yekuyedza kudzivirira kupararira kwechirwere cheCovid-19 cheCovid-19 iri kutambirwa zvakasiyana munyika. Kunzvimbo dzakaita seKaroi mutauriri wemapurisa Chief Superintendent Helena Mahonde vaudza bepanhau reNew Zimbabwe.com kuti vamwe vagari vemunzvimbo iyi vave kunonwira doro kudzimba vakawanda mumashabhini. Superintendent Mahonde vanoti vanhu vakawanda vakasungwa nekutyora mitemo yeCovid-19. Mutauriri wemapurisa Assistant Commissioner Paul Nyath vaudzawo Studio 7 kuti zvinonetsa parizvino kuti vanyatsoziva kuti vanhu vari kutevedzera here kana kuti kwete mitemo mitsva yakaturwa nehurumende vachiti zvinotoda svondo rose. Asi mapurisa akazivisa neMuvhuro kuti achange achifamba famba kuona kuti vanhu havasi kuungana vakawanda. Ongororo yakaitwa neStudio 7 neMuvhuro neChipiri inoratidzawo kuti vanhu vachiri kuramba vakaungana zvikuru panzvimbo dzinokwirirwa mabhazi eZUPCO sezvo achiri mashoma. Mutungamiri wesangano rePassengers Association of Zimbabwe VaTafadzwa Goliati avo vari kuKwekwe vatendawo muhurukuro neStudio 7 kuti zvinhu hazvina kumira zvakanaka. Vati vemabhazi havasi kutevedzera kurudziro yekuti vatakure vanhu vashoma. KuKariba zvinhu hazvinawo kumira zvakanaka sezvo kirinika yeNyamhunga yakambovharwa kuti ifiritwe mushonga mushure mekunge mumwe anorapa vanhu abatwa nechirwere ichi. Mutauriri wesangano reKariba Urban Residents Association VaSamson Coffee vaudzawo Studio 7 kuti kutevedzera mitemo yeCovid-19 kuri kunetsa mudhorobha iri. KuMasvingo hurumende yakazivisa kuti yange isisatendere vanhu kupinda kana kubuda paMorgenster Teachers College pane vari kudzidzira hurairidzi makumi matanhatu nevatatu vakabatwa nechirwere cheCovid-19. Vamwe vanorarama nekutengesa mumigwagwa vakaita saAmai Amber Zhou vemuHarare vaudza Studio 7 kuti vari kutya kuti vachamanikidzwa kugara kumba kana vanhu vakawanda vakaramba vachibatwa nechirwere ichi. Vachitaurawo neStudio 7 mumwe mugari wemuHarare, VaDoubt Phiri vachemachema nekudzokawo zvakanyanya kwechirwere cheCovid-19 vachiti zvichakonzera kuti vanhu vatadze zvakare kushandira mhuri dzavo. Mukuru weZimbabwe National Chamber of Commerce, Doctor Tinashe Manzungu vatiwo chirwere cheCovid -19 chiri kuramba chichiomesera vemabhizimisi zvakanyanya. Asiwo vatenda kuti zvakatarwa negurukota rezvehutano vhiki rapera hazvina kunyanyoomera vemabhizimusi sezvo pachine mukana wekuti mabhizimusi anoramba akavhurwa. Mutungamiri werimwe remasangano anomirira madhokotera anoshanda akazvimiririra, reMedical and Dental Private Practitioners of Zimbabwe Association Dr Johannes Marisa vanoti matanho ari kutorwa nehurumende ekurambidza zvinhu zvakadai semagungano akanaka zvikuru vachiti huwandu hwevanhu vari kufa huri kuramba huchiwedzera. VaMarisa vati zvakakosha kuti hurumende idzivirire kupararira kwechirwere ichi vakati matanho akatorwa aya anodzivirira ndufu nehurwere hwakanyanya. Pamusoro pekurambidza magungano ese kusara kwerufu panofanira kunge paine vanhu makumi matatu, VaChiwenga vakatiwo hurumende ichawedzera kuongororwa kwehutachiona hweCovid-19 kuteverera vavanenge vasangana navo. Vanotengesa zvinhu pamisika yefodya vakanzi vambomira kuita izv. Vose vanopinda nepamiganhu yenyika vachange vachiongororwa zvikuru vanenge vachibva kunyika dzorura chirwere ichi dzakaita seIndia neBrazil. 
health	Danho reHurumende reKumira Kubaya Nhomba yeCovid-19 Yetatau Parizvino Rotambirwa neImwe Nyanzvi	Vaimbova mukuru wechipatara cheChitungwiza Dr Enoch Mayida vanoti vanowirira nedanho rehurumende rekuti pari zvino imbosimbaradza hurongwa hwekubaya vanhu nhomba dzeCovid-19 mbiri pasati pabayiwa nhomba nhatu sezvave kuitwa kune dzimwe nyika dzakaita seAmerica. Nyika dzakabudirira dziri kubaya nhomba yetatu kune vakwegura nevanoshanda muzvipata sezvo zviri kunzi zvinobatsira masoja emuviri. Dr Mayida vaudza Studio 7 kuti vanotenderabna nezvakataurwa panhepfenyuro ino nemukuru anoona nezvekudzivirirwa kwechirwere cheCovid-19 Dr Agnes Mahomva kuti vakoshese kubaya vanhu nhomba kaviri parizvino. No media source currently available Bazi rezvehutano rinotiwo vanhu mamiriyoni matatu nezviuru mazana maviri negumi nevana zvine mazana mana nemakumi manomwe nemanomwe kana kuti 3 214, 477 vabayiwa nhomba yekudzivirira Covid-19 kekutanga. Vabayiwa nhomba kaviri sezviri kukurudzirwea vave mamiriyoni maviri nezviuru mazana mana nemakumi manomwe nemaviri zvine mazana masere nemakumi mashanu nemapfumbamwe kana kuti 2, 472, 859. Hurumende inoti ine hurongwa hwekubaya vanhu mamiriyoni gumi nhomba kana kuti zvikamu makumi matanhatu kubva muzana kuti inyatsoshande sezvinotarisirwa. Bazi rezvehutano rinotiwo vanhu vaviri vakafa neMugovera nechirwere cheCovid-19 zvasiya vafa nechirwere ichi kubva zvachatanga kupararira gore rapera vave zviuru zvina nemazana matanhatu nemakumi mashanu nevanomwe kana kuti 4, 657. Vanhu makumi mana nevasere vakabatwa nechirwere ichi zvasiya vabatwa nacho vave zviuru zana nemakumi matatu nemaviri zvine mazana matatu nemakumi matatu nematatu kana kuti 132,333.
health	Zimbabwe Yova Nyika Yekutanga muAfrica Kubaya Vanhu Jekiseni reMushonga weHIV/AIDS	Zimbabwe nemusi weChina yakabatana nedzimwe nyika mukucherechedza World Aids Day vanorarama nehutachiona hweHIV/AIDS vachiti pane zvichiri kuda kugadziriswa kuti Zimbabwe izadzise donzvo rekupedza denda iri panozosvika 2030 . Zimbabwe ndiyo nyika yekutanga muAfrica kushandisa mushonga wejekiseni rekudzikisa hukasha hwechirwere cheHIV rinonzi cabotegravir uye nyanzvi dzinoti iri kuita zviri nani kurwisa denda iri kudarika nyika dzakawanda. Dunhu reSADC ndiro rine vanhu vakawanda vane chirwere ichi pasi rose zvikuru muSouth Africa. Vachitaura kumhemberero dzaitwa kuMarondera kuRudhaka Stadium nhasi mukuru weNational Aids Council, Doctor Bernard Madzima vatiwo zvakakosha kuti munhu wese akwanise kuwana rubatsiro kana ane chirwere cheHIV/AIDS vachiti izvi ndizvo zvinobatsira nyika kuti ikwanise kuzadzikisa chiga chekuderedza nekupedza kupararira kwehutachiona hweHIV/AIDS Vachitaura neStudio 7 Amai Martha Tholanah vave nemakore makumi maviri nerimwe vachirarama nehutachiona hweHIV/ AIDS vati Zimbabwe inofanirwa kugadzirisa matambudziko akadai sehurombo nemhirizhonga yekushungurudzwa kwevana vadIko pabonde mukuedza kuzadzikisa tarisiro yekupedza kupararira kwehutachiona hweHIV/AIDS. Amai Tholanah vatiwo mapiritsi anoshandiswa nevanorarama neHIV/AIDS anogona kukonzerawo mamwe matambudziko nekudaro zvakakosha kuti nyika iise zvirongwa zvinoita kuti vanorarama nehutachiona vaongororwe pachena nguva nenguva zvinhu zvakadai sechiropa neitsvo . Mumwezve anorarama nehutachiona hweHIV/AIDS Pastor Maxwell Kapachawo vati kupedza dambudziko rekupararira kwehutachiona zvakakosha kuti nyika igadzirise matambudziko arimunyaya dzezvehutano. Amai Olive Thabeni mukuru werimwe sangano rinoshanda nevanorarama neHIV/AIDS reLife Empowerment Support Organisation vati zvakakosha kuti vanhu vanorarama nechirwere ichi vabatsirwe kudzivirira zvimwe zvirwere zvakadai segomarara rechibereko pachena . Zuva reWorld Aids Day rinocherechedzwa musi wa1Zvita gore negore richishandiswa sezuva rekurangarira avo vakashaya ne kuda kwechirwere cheAIDS pamwe nekuyeuchidzana nezvechirwere ichi. Zuva iri rakatanga kucherechedzwa muna 1988 zvakurudzirwa nesangano rinoona nezvehutano pasi rese reWorld Health Organisation. Dingindira regore rino ririkukurudzira kuti munhu wese anorarama nehutachiona awane kubatsirika zvisinei nechimiro chake. No media source currently available
health	Vanhu Vakawanda Vobatwa neZvirwere Zvesiki neZvimwe	Bazi rezvehutano rinoti kunyange hazvo huwandu hwevanhu vari kubatwa nezvirwere zvepabonde hwadzikira nezvikamu makumi matanhatu nezvina kubva muzana, mukati memakore gumi nemashanu apfuura, zvirwere izvi zvichakawanda munyika uye zviri kunyanyobata vanhu vane makore makumi maviri nemashanu kusvika pamakore makumi mana nemapfumbamwe. Vachitaura pamusoro pemamiriro akaita zvirwere zvepabonde nerurindi, munyika pamwe nezviri kukonzera zvirwere izvi, kukomimiti yeparamende inoona nezvehutano, mutevedzeri wegurukota rinoona nezvehutano, Dr John Mangwiro, vati munyika mune zvirwere zvapabonde zvakawanda zvakaita seGonorrhea neSyphlis neHIV. Vatiwo huwandu hwevanhu vari kubatwa nechirwere cherurindi hwakadzikiria zvichitevera kudzikira kubatwa kuri kuitwa vanhu nehutachiwana hweHIV/AIDS. Mukuru anoona nezvezvirwere zvepaponde mubazi iri, Dr Tsitsi Appolo, vati huwandu hwevanhu vari kubatwa nezvirwere izvi hwakawandira kumatunhu eMidlands neMashonaland West. Vati mumatunhu aya zvirwere izvi zvakawandira munzvimbo dzinoitwa zvekuchera goridhe uko kune vanhu vakawanda. Dr Appollo vanoti humbowo hunoratidza kuti munhu mumwe chete pa vanhu vashanu anenge aine chimwe chirwere chapabonde anenge aine hutachiwana hweHIV/AIDS. Vatiwo zvakaonekwa kuti pavanhu gumi vanobatwa nezviwere zvepabonde mumwe chete anenge akambobatwa nechirwere ichi. Vati mekuda kwaizvo vari kuita zvirongwa zvekuona kuti vanhu vanogara munzvimbo dzinobatwa vanhu vakakwanda nechirwre ichi vaongororwa kuti havana zvirwere izvi here, kuvakurudzira kushandisa makondomu pamwe nekushandisa nzira dzepabonde dzisingaparadzire zvirwere. Vazhinji vari kubatwa nezvirwere zvepabonde, vachairi vemotakari hombe kana kumagonyeti, vanorarama nekutengesa bonde, varume vanorara nevamwe varume pamwe nevanofamba muzvimbodzinocherwa goridhe nezvimwe kana kuti maArtisinal miners. Dr Appollo vati pakaita dambudziko pakuendesa makondomu munzvimbo zhinji munyika muna 2018, 2019 pamwe negore rino izvo zvakaitawo kuti vakawanda vabatwe nezvirwere zvepabonde. Vati bazi ravo rine hurongwa hwekurapa zvirwere zvakaita seSyphilis, pamwe nekuti vana vasatapurirwe hutachiwana hweHIV nanamai vavo. Vatiwo munhu wega wega anenge aine chirwere chepadone aakenda kuchipatara kana kirinika anobva aongororwa kuti haana hutachiwana hweHIV here. Asi vati pari zvino nyika haina mishonga yakakwana yekurapa maSTIs uye zvakakosha kuti paramende ione kuti vapihwa mari inokwana kutenga mishonga iyi. Munyori anoona nezvehutano muMDC Alliance, Dr Henry Madzorera, vaudza Studio7 kuti zvakakosha kuti hurumende ikoshese nyaya dzehutano pamwe nekugadzira hupfumi kuti vanhu vawane mabasa vaswera vachikorokoza. Vatiwo mishonga inofanira kuwanikwa muzvipatara kuitira kuti vange vaine zvirwere varapwe. Dr Mangwiro vati pane mimwe mishonga yave kutadza kurapa maSTIs uye vave kuongorora mishonga iyi kuti vaone kuti inokodzera here kuti varambe vachiishandisa. No media source currently available 
health	Chizvarwa chekuChina Hachina Kufa neCoronavirus:Wilkins Hospital	Mukuru anoona nezvehutano mukanzuru yeHarare Dr Prosper Chonzi varamba mashoko ekuti munyika mune chizvarwa chekuChina chakafa nechirwere checoronavirus. Dr Chonzi vati ongororo yavakaita yakaratidza kuti chainge chisina chirwere ichi. Chizvarwa chekuChina chechidzimai ichi chakatanga kurwara chiri kwaMutare chichibva chaenda kuna chiremba wacho wekuChina uyo akati chiende kuWest End Clinic. Asi vanachiremba pachipatara apa vakabva varamba kumuona vachibva vati aendeswe kuWilkins Hospital uko akafa ari munzira. Dr Chonzi vanoti kune chimwe chizvarwa chekuItaly chakaendeswa kuchipatara ichi chichiti chairwara asi chakazonzi hachinawo chirwere ichi. Vanhu vanodarika zviuru zvitatu vafa nechirwere checoronavirus pasi rose uye muAfrica chiri kuSouth Africa, Nigeria, Algeria neEgypt. Vabatwa nechirwere ichi pasi rose vanodarika chiuru zana. No media source currently available   
politics	MDC Alliance Yokumbira Musangano neZEC	Mubatanidzwa unopikisa weMDC Alliance wanyora tsamba kuZimbabwe Electoral Commission kana kuti ZEC uchikumbira kuita musangano nekomisheni iyi kuti vazeye nyaya dziri kunetsa dzakanangana nesarudzo, idzo dzasarirwa nemazuva makumi maviri nemashanu chete. Mutsamba yanyorwa naVaJameson Timba, avo vari kumiririra vari kukwikwidza musarudzo dzemutungamiri wenyika vakamirira MDC Alliance, VaNelson Chamisa kuZEC, mubatanidzwa uyu unoti uri kuda kuona gwaro richashandiswa pakuvhota uye kuti richachengetedzwa kupi. Mumashoko avo, VaTimba vanotiwo vanodawo gwaro revavhoti rine mifananidzo re Biometric Voter Registration. Sachigaro weZEC Amai Priscilla Chigumba vanoti vakagadzirira kuita musangano nemapato ose ari kukwikwidza musarudzo kuti vazeye zvichemo zvavo. VaChamisa vachinyora padandemutande ravo reTwitter vanoti vanyorerarawo kuvatungamiri venyika dzemuSADC neAfrican Union nezvemamiriro akaita zvinhu muZimbabwe. Asi nyanzvi munyaya dzezvematongerwo enyika VaMaxwell Saungweme vanoti zvichemo zvine mubatanidzwa weMDC Alliance zvakakosha asi hapachina nguva yekuti zvigadziriswe sarudzo dzisati dzaitwa. No media source currently available 
politics	VaMushowe Vanokundikana Zvakare Kumira Pamberi peKomiti yeParamende	Gurukota rezvekuburitswa kwemashoko, VaChristopher Mushowe, neChina vatadza zvekare kuuya kukomiti yeparamende kuti vazotaura matanho ari kutorwa nehurumende mukugadzirisa mitemo inombunyikidza vatori venhau pamwe nekusunungura masai sai ematerevhizheni. Nhengo dzeparamende kubva kubato rinopikisa pamwe nemasangano anomirira vatori venhau varatidza kutsamwa kukuru nenamaitiro aVaMushowe avo vakatadza kuuya kudare iri svondo rapera mushure mekunge vakokwa nekomiti yeparamende. Imwe nhengo yekomiti iyi, uye vachimirira Mabvuku, VaJames Maridadi veMDC-T, vati kuita kwaVaMushowe kuri kudzorera shure nyaya dzekugadzirisa mitemo inombunyikidza vatapi venhau. Mukuru wesangano rinomiriria nhepfenyuro dzemumatunhu, reZimbabwe Association of Community Radio Stations, Muzvare Vivian Marara, vatiwo zvinoratidza kuti VaMushowe havana chido chekusandura mutemo yekutapwa kwenhau munyika. Muzvare Kholiwe Majama Nyoni veMedia Institute of Southern Africa – Zimbabwe vashorawo kuita kwaVaMushowe. Vatiwo komiti yeparamende iyi haifaniri kurega VaMushowe vachiita madiro aJojina uye inofanira kutora matanho akaoma kuti VaMushowe vauye kudare iri. Vanoona nzvekufambiswa kwebasa musangano Media Alliance of Zimbabwe, VaNigel Nyamutumbu, vati kunyange hazvo vasiri kufara nemaitiro aVaMushowe, vanoonawo sekuti komiti yeparamende iyi haisi kuita basa rayo nemazvo. Pavabvunzwa kuti vachaita sei naVaMushowe, sachigaro wekomiti iyi, VaWilliam Dhewa, vati VaMushowe vabatikana uye vanofanira kupihwa nguva. Hatina kukwanisa kutaura naVaMushowe kuti tinzwe kuti sei vari kutadza kuuya kuparamende. Kunyange hazvo mamwe mapazi ehurumende ari kuunza mabhiri kuparamande kuti mitemo iri pasi pawo isaundurwe kuti ifambirane nebumbiro remitemo yenyika, bazi raVaMushowe harina kana bhiri rarakaunza kudare kubva muna 2013 pakagadzwa bumbiro idzva. VaMushowe vange vachitarisirwa kuti taura kuti mitemo yakaita seAccess to Information and Protection of Privacy Act, Broadcasting Services Act nemimwe ichasandurwa riini. VaMushowe vange vachitarisirwawo kutsanangura kuti sei marezenezi eCapitalk neNyaminyami ayo akapihwa kukambani yeKingstons ave kushandiswa nekambani yeZimpapers. Masangano anomiriria vatori venhau azivisa kuti achaita musangano wechimbi chimbi kuti aronge kuti angaite sei naVaMushowe. Zvichakadai, komiti iyi svondo rinouya ichashanyira nhepfenyuro dzose ichiona kuti dziri kushanda sei. No media source currently available 
politics	Mutungamiri weMDC-T, VaMwonzora, Votarisirwa Kuita Musangano kuZimbabwe Grounds neVatsigiri Vavo neSvondo	Mutungamiri wechimwe chikwata che MDC-T, VaDouglas Mwonzora, vari kutarisirwa neSvondo kuita musangano mukuru munhandare yeZimbabwe Grounds mumusha weHighfields wekutsvagira nhengo dzavo rutsigiro pamberi pesarudzo dzema by-election dziri kuitwa mwedzi uno. Mutauriri waVaMwonzora, VaLloyd Damba, vanoti vanotarisira kuti vatsigiri vavo vachabuda nehuwandu hwavo kuenda kumusangano uyu, vachiti havatarisire kuti vangarambidzwa nemapurisa kuunga sezvakamboitika kuEpworth. Panyaya yekuti vanotarisira vanhu vakawanda here misangano yanga ichimboitwa naVaMwonzora yaipindwa nevanhu vashomashoma, vadamba vanoti vanhu havafanirwi kufananidza misangano yaiitirwa mudzimba nemuzvikoro nemusangano mukuru we rally, sezvo zvakatosiyana zvachose. No media source currently available 
politics	America Inobudisa Gwaro Rinoshora Kutyorwa kweKodzero dzeVanhu muZimbabwe	Bazi re America rionoona nezvekudyidzana nedzimwe nyika, re State Department, rabudisa gwaro pamusoro pekutyorwa kwekodzero dzevanhu kwarinoti kuri kuitwa nehurumende yeZimbabwe. Gwaro iri, kana kuti Zimbabwe 2020 Human Rights Report, rine mapeji makumi mana nemapfumbamwe (49), uye rinobva muongororo yakaitwa muna 2020. Bazi re State Department rinoti hurumende mu Zimbabwe inouraya vanhu pamusoro pezvamatongerwo enyika, inotsakatikisa vanhu, kutocha vanhu nekusabata vasungwa zvakanaka. Gwaro iri rinoshoravo majeri emunyika, pamwe chete nekushora mabatirwo anoitwa ngochani mu Zimbabwe. Tatadza kubata vanoona nezvekubudiswa kwemashoko, VaNick Mangwana, uye vange vasati vapindura mibvunzo yatavatumira. Asi gweta rinorwira kodzero dzevanhu, uye vari mukuru weHuman Rights Watch kuchamhembe kwe Africa, VaDewa Mavhinga, vati hurumende ye Zimbabwe haifanirwi kumirira kunzwa zvinobva kunze kwenyika, vachiti kana hurumende ikaterera pose panochema vana ve Zimbabwe, haizotyori kodzero dzavo nekuti inenge yave kuziva zvisingadiwi nevanhu. No media source currently available
politics	Nhengo dzeParamende Dzinotora Mhiko Dzichivimbisa Kushandira Zvido zveVanhu	Nhengo dzeparamende dzakakunda musarudzo dzegore rino nhasi dzatora mhiko yekutanga basa dzichivimbisa kuti dzichadzika mitemo inosimudzira magariro everuzhinji munyika pamwe nekuvandudza mitemo yese kuitira kuti ienderane nebumbiro remitemo yenyika. Nhengo zhinji dzeparamende dzaudza Studio7 kuti dzinofara chose nekusarudzwa kupinda mudare reparamende uye dzavimbisa kuti dzichaita zvese zvadzaivimbisa vanhu. Mumiri weMazowe South muNational Assembly, VaFortune Chasi veZanu PF, vati shuviro yavo ndeyekuti mitemo yese ivandudzwe kuitira kuti ienderane nebumbiro remitemo. Mumiri weMt Pleasant, VaSamuel Banda veMDC Alliance, vatiwo nyika inofanira kuva nemitemo inobata vanhu vese zvakaenzana zvisine kuti munhu ndewebato ripi. Mumiri weHarare West vari nhengo yeMDC Alliance, Muzvare Joana Mamombe, vaudza Studio7 kuti shuviro yavo ndeyekuti nhengo dzeparamende kubva kumapato ese, dzishande pamwe mukudzika mitemo nekuita basa rinobatsira mwana wese weZimbabwe. Mumiriri weGokwe-Nembudziya muNational Assembly, VaJustice Mayor Wadyajena veZanu PF, vaudza Studio7 kuti vanoda kushanda vasingatyityidzirwe nemakurukota ehurumende sezvaiitika muparamende yapfuura. Nhengo yeZanu PF, VaJoseph Chinotimba vekuBuhera South, vanoti vachashanda zvakasimbamukusimudzira vanhu vemudunhu ravo uye vatiwo vanoda kuti Studio7 ichitanga kutepfunyura iri muZimbabwe. Mumiri weGutu North, Amai Yeukai SimbanegaviveZanu PF, vaudza Studio 7 kuti vachaedza pese pavanongona napo kuti vanhu vemunzvimbo yavo vawane mabasa. Paramende yagara ichionekwa seisina simba uye ichimanikidzwa kuitwa zvese zvese nemutungamiriri wenyika kana makurukota ake. Asi VaSettlement Chikwinyawa veMDC Alliance vachimirira Mbizo vati izvi hazvisi kuzoitika rwendo rwuno. Munyori weparamende, VaKennedy Chokuda, vagadza nhengo dzese mazana maviri nemakumi manomwe dzedare reNational Assembly nenhengo makumi masere dzeseneti. Mutungamiri wenyika, VaEmmerson MNangagwa, vanotarisirwa kudomwa nhengo shanu kudare reseneti uye svondo rapfuura vakatodoma vatevedzeri vavo vaviri zvinoreva kuti vasarirwa kudoma nhengo nhatu chete. Matare maviri eparamende aya achagara svondo rinouya kuti asarudze mutauriri weNational Assembly pamwe nemutungamiri wedare reSenate. Pane nzvimbo dzinodarika makumi matatu dzeNational Assembly dziri kupikiswa neMDC Alliance mudare reElectoral Court, zvekuti vari kupikisa ava vakabudirira, vamwe vatoreswa mhiko nhasi vanorasikirwa nenzvimbo dzavo mudare iri, vanenge vanzi vakunda vachitoreswa mhiko yekuti vave nhengo dzedare iri. No media source currently available 
politics	America Yovimbisa Kudyidzana neAfrican Union Zvine Pundutso Mukati	"Muzvinafundo Elliot Masocha vanoti vatungamiri vemuAfrica vanofanirwa kutambira mashoko aVaJoe Biden zvine mutsindo nerukudzo mukati, uye vafunge zvakadzama kuti vangasimbaradze seyi hukama hwavo nehurumende itsva iri kutonga mu America. Mutungamiri weAmerica, Va Joe Biden, vatumira mashoko avo kuvatungamiri vemu Africa, avo vari kuita musangano wemazuva maviri padandemutande senzira yekuti vanhu vasatapurirane chirwere che Covid-19. VaBiden vaudza musangano weAfrican Union wechimakumi matatu nemana uyu kuti America yakagadzirira kuva sahwira wenyika dzemu Africa mukutsigirana, mukubatana pamwe nekuremekedzana. Vati izvi ndizvo zvinopa America kuti ishanda pamwe nemasangano epasi rose akaita se African Union. Vati pasi rose rinofanirwa kushanda pamwe chete kuitira kuzadzisa ""shuviro yeremangwana rakanaka, remangwana rine kukura munyaya dzekutengeserana, kunopa pundutso kunyika dzose."" VaBiden, avo vakagadzwa pachigaro chemutungamiri weAmerica mwedzi wapera mushure mekukunda VaDonald Trump veRepublican Party, vati nyika yavo ""yakazvipira kuvaka zvakare mushandirapamwe pamwe nekubatsira vanhu vemu Africa pazvinhu zvose zvinosanganisira kurwisa chirwere che Covid-19 uye mukushanda neAfrican Union mukupedza mhirizhonga dziri kuuraya vanhu vakawanda muAfrica yose."" Mutungamiri weAmerica atiwo America yakagadzirira kuva sahwira we Africa, uye inodavira zvinoitwa nenyika dzemu Africa. Vatiwo kunyange hazvo paine zvipingaidzo zvihombe, “hapana kupokana kuti nyika dzedu, vanhu vedu, pamwe neAfrican Union, vakazvipira kugadzirisa zvipingaidzo zvose.” No media source currently available Imwe nyanzvi munyaya dzematongerwo enyika pamwe nekufambiswa kwemabhizinesi pasi rose, Muzvinafundo Elliot Masocha, vanoti vatungamiri vemuAfrica vanofanirwa kutambira mashoko aVa Biden zvine mutsindo nerukudzo mukati, uye vafunge zvakadzama kuti vangasimbaradze seyi hukama hwavo nehurumende itsva iri kutonga mu America. Muzvinafundo Masocha vanoti kuti Zimbabwe idyidzane zvemhando yepamusoro soro munyaya dzemabhizinesi, hurumende yaVaEmmerson Mnangagwa inofanirwa kuremekedza kodzero dzevanhu chinova chinhu chakaita kuti vamwe vakuru vakuru vatemerwe zvirango neAmerica. Muzvinafundo Masocha vanoti Zimbabwe ikaratidza kuti yava kuremekedza kodzero dzevanhu uye mapurisa nemasoja ayo achibata vemuZimbabwe zvine chiremera, Zimbabwe inogona kudyidzana nemabhizinesi ekuAmerica nenzira inoita kuti hupfumi hwenyika husimudzirwe. Asi Zimbabwe inoti iri kuomeserwa nekuti yakatorera varungu mapurazi ichiapa kuvanhu vatema. No media source currently available "
