category	headline	text
business	General Electric ya USA eyokani na mbulamatari mpo na ba projets ya pene 1,8 milliards $	General Electric Company ya Etats-Unis etie manzaka na protocole d’accord mpo na misala matali lotiliki mpe bokolongono na ekolo Congo démocratique. Misolo mikotiyama mikozala pene na milliard moko na millions mwambe ya ba dollards (1,8 milliards $). Lobi mokolo ya misato 12 février 2020, mokonzi ya mboka Felix Tshisekedi akutanaki na bakambi ya company eye na Palais de la nation na Kinshasa, elongo na motindami ya motuya to Envoyé special ya Etats-Unis mpo na etuka ya Grands lacs, Peter Pham. Botiyami manzaka na boyokani kati na General Electric na mbulamatari ya RDC bosalami na miso ya M. Pham mpe ntoma ya Etats-Unis na RDC, Mike Hammer. Kobongisa ba turbines ya ba barrage I na II mpo na kobimisa 650 megawatts ya lotiliki ezali kati na misala mikosalama na boyokani bwango, eyebisi misala ya président Felix Tshisekedi. 
business	Etats-Unis elongoli motango ya $250 ya visa non-immigrant mpo na ba Congolais	"Ambassade ya Etats-Unis esakoli ete bana ya ekolo Congo démocratique bakofuta lisusu te $250 ya misolo mpo na visa non-migrant. Kasi bakofuta $160 mpo na visas ya tourisme to business, eyebisii ambassade ya Etats-Unis. Ezali ""mokano Etats-Unis ezongiseli RDC"", kolanda lisakoli ya Etats-Unis. ""Boyokani bwa biso (USA-RDC) ya makasi bopesi nzela na mbongwaka boye,"" ekomi ambassade na compte Twitter na yango. Ambassade ya Etats-Unis elobi mpe lisusu ete consule na yango Chrsitne Fagan azali kopesa passeports na baye basengaki kosala mobembo. Kasi ambassae ya Etats-Unis ekebisi baye basalaki mobembo na Chine na mikolo 14 mileki mpo bokoti bwa bango na Etats-Unis bopekisami mikolo miye likolo ya bokono bwa coronavirus. Meko moye motali te baye bazalaki na Hongo Kong mpe Macao, esakoli ambassade ya Etats-Unis. Président Félix Tshisekedi azali na Etats-Unis wuto mokolo mwa eyenga mpe akutanaki na secrétaire d'Etat Mike Pompeo o'mokolo mwa mibale. M. Pompeo alakaki lisusu lisungi ya Etats-Unis na misala ya M. Tshisekedi."
business	Washington elobi ekosunga RDC na 600 millions $	"Etats-Unis esakoli lisungi ya 600 milliions $ mpo na ekolo Congo démocratique kino 2022 mpo na kopesa maboko na mbogwana mosalami na mboka eye wuta bokoti na bokonzi ya président Félix Tshisekedi. Boyokani mpo na lisungi liye botiyamaki manzaka kati na mokambi ya USAID, Paul Sabatine mpe ministre ya boyokani na molongo ya RDC, Pépin-Guillaume Manjolo Buakila. ""Mbulamatari ya USA ezali kosunga mbongwana ya président Tshisekedi,"" elobi ntoma ya Etats-Unis na RDC, Mike Hammer na liyebisi ya ambassade. ""Lisungi yango ezali mpo na kopesa maboko na misala ya biteyelo, ya kokolisa nkita, ya bokolongono, ya bitumba na kanyaka mpe bokambi bolamu, ya kobatela environnement mpe aide humanitaire,"" elobi liyebisi. Boyokani boye bomatisi lisungi ya amerika na misala miye na $1,25 milliards $ wuto 2015, elakisi liyebisi. Na ngambo na yango, ekolo France elaki kopesa 71 millions ya ba euros mpo na mambi ya bokolongono. Président Emmanuel Macron asakolaki ntango ayambaki M. Tshisekedi o’libandela ya sanza ya zomi na moko, ete mboka na ye ekopesa 65 millions d’euros mpo na kosunga misala ya kotonga mpe kobongola RDC. Na sanza ya mitano na Kinshasa, ministre ya France ya mambi ya bapaya Jean-Yves Le Drian alakaki linaka ya 300 millions euros na bowumeli ya mandat ya M. Tshisekedi kino 2023. M. Tshisekedi azali kokamba na boyokani na mokonzi ya kala Joseph Kabila oyo azali na bato ebele koleka na parlement mpe na bituka 26. "
business	Siège APPO ezongi na Brazzaville	APPO (Organisation des producteurs de pétrole africains) ezongeli siège na yango na Brazzaville, nsima na botiami manzaka ya mabongisi maye na mbulamatari ya Congo-Brazzaville. Siège yango elongwe na Abuja, na Nigeria, epayi ezalaki mpo mwa ntango. Brazzaville nde ezalaka siège permanant na yango kasi bayi APPO balongolaki yango na ntinga ya kopesa nzela na mbulamatari ya Congo-Brazzaville kopesa makoki ya mosala na misala miye. Mokano ya kozongisa APPO na Brazzaville ezwamaki na likita lya mbala 38 na juin na Abuja. Jean-Claude Gakosso, ministre ya Mambi ma mboka ya bapaya, alaki ete mbala oyo mbulamatari ya Congo-Brazzaville nde epesi makoki manso masengeli na APPO mpe basali na yango. Kalaka mokonzi ya APPO, Dr. Omar Farouk Ibrahim, akebisi bikolo bya Afrika bizelaka kaka makoki kouwta na pétrole mpo kolanda COOP21, ba companies ekoki misolo myango na misal mya pétrole/ Botiami manzaka ya mbala ya yambo ya accord-siëge bosalamaki le 7 mars 1990 mpo Brazzaville ezali esika ndako ya APPO ekozalaka.
business	Mibu misato ya misala makasi mikatameli DG ya OVD na FONER	Benjamin Wenga mokambi ya OVD mpe Fulgence Bamaros Lobota ya FONER bakatelami etumbu ya mibu misato ya misala makasi na bosambisami na bango mpo na misala mya kotonga nzela na bituka bya Nord-Kivu mpe Sud-Kivu. Moninga na bango, mokambi ya SOCOC, Modeste Makabuza, tribunal ya Grande instance ya Kinshasa/Gombe ekateli ye mobu moko ya misala. Bazalaki kosamba wuto sanza mibale, na boloko bonene ya Makala (CPRK) na Kinshasa, mpo na bopengwisi mosolo ya misala mya kotonga mpo na mikolo nkama mya bokonzi ya Felix Tshisekedi. M. Bamaros afundami na kopengwisa 12,5 millions ya dollars. M. Makabuza nde azwi etumbu mpo alekisa misolo mina na compte ya banque na ye. Bazuzi bakweyisi bango na likambo mikolo misato nsima na etumbu ya mibu 20 mya misala makasi TGI Kinshasa/Gombe aketelaki Vital Kamerhe, mosungi mpe mokambi mwa ndako ya mosala ya président Félix Tshisekedi na bosambisami mpo kopengwisa misolo mya botongi ndako 4.500.
business	Akinwumi Adesina alapi ndayi mpo na kokamba lisusu BAD mibu mitano	"Mokambi ya BAD (Banque africaine de dévolppement) Dr. Akinwumi Adesina alapi ndayi mardi mpo kokoba misala mya botambwisi banki eye mpo na mibu mitano misusu. Milulu mya milakisamaki na visioconférence kasi misalamaki na Accra na Ghama na bokambami bwa ministre ya Finances ya Ghana Kenneth Ofori-Atta oyo azali mokambi ya Conseil ya dministration ya BAD. ""Lelo, arc-en-ciel (monama) ebimi mpo na bikolo 81 ya Banque africaine ya développement likolo na mapata ya bule ya Africa, na maloba moko – mpela eleki. Mapata ma moyindo maye mazalaki koia biso na nse mpe moleki. Natelemi lelo, na komitisa…,"" elobaki Dr. Akinwumi Adesina na maloba ma ye. Moyi mboka Nigeria Dr. Akinwumi Adesina, na mibu tuku motoba, aponamaki mposo moleki na ntina ya kotikala na bokambi bwa banki boye mibu mitano misuu. BAD esalisa bikolo bya Afrika na mabongisi mya ntambwa. Bakambi mingi ya bikolo bya Afrika lokola Denis Sassou N’Guesso ya Congo-Brazzaville, Paul Kagame ya Rwanda balandi milulu myango na nzela ya visioconference. Esengo na kozala na milulu mya bolapi ndayi ya Akin Adesina. Natombeli mokambi bolamu lokola abanda mandat na ye ya mibale na kosalela BAD. Ozali lipamboli nan gai, ekomi Pau Kagame. Dr. Akinwumi Adesina azali mokambi ya mwambe na moto ya BAD. ."
business	Eteni Longondo atindami bokolo ya CPRK mpo na misolo mya COVID-19	"Dr. Eteni Longondo, ministre ya kala mambi ma Bokolongono alekisi butu bwa ye ya yambo na boloko bonene ya Makala (CPRK) epayi wapi atindamaki vendredi na mpokwa nsima na koyanola na parquet ya Cour ya cassation mpo na misolo mya COVID-19. ""Dr. Eteni akomi na boloko ya CPRK na mandat d’arrêt provisiore. Totie ye na pavillon 8,"" elobaki moko na basali ya CPRK vendredi na mpokwa. Baike na mbulamatari bandimi ete Dr. Eteni ayanolaki ngonga molayi na procureur ya Cour ya cassation.  Dr. Eteni azali moko na bayi UDPS, lingomba lya mokonzi ya mboka Félix Tshisekedi. Inspecteur général ya Finances (IGF) afundaki Dr. Eteni na août 2020, na kolobaka été apengwisaki koleka millions sambo ya ba dollars ezalaki mpo na kobundia COVID-19. Dr. Eteni awangaka mpe alobaka ete Fonds monétaire international emonaki bopengwisi misolo myango te yango endimaki kopesa 1,5 milliards ya ba dollars na RDC. IGF efundaka Dr. Eteni na kozanga kolekisa mikanda milakisi ndenge asalelaki misolo. Dr. Eteni azongisaki 751.900 $ nsima na nungu nungu ebimaki na motango mobimaki mpo na kosukola Palais du peule to ndako ya parlement na microbes ya COVID-19. Sika, esengeli Dr. Eteni asamba na bazuzi mpo atalisa soki apengwisaki to te misolo afundami na yango. IGF efundaki mpe bakambi ba INRB (Institut national de recherche bio-médicals) na bopengisi misolo. "
business	Katumbi azongeli compagnie na ye KMC na esika ya NB Mining	Moïse Katumbi azongeli compagnie na ye MCK (Mining Compagnie Katanga) na Lubumbashi na Haut-Katanga na esika NB Mining etiakamaki. Esalami nsima na mokano ya misala mya bosembo. Compagnie NB Mining Africa ya Pascal Beverragi, mosali ya kala ya MCK, ebimisami na esika ezalaki kala ya MCK. Bayi Moise Katumbi baloki ete misala mya bosembo misali na lolenge elongobani. Moïse Katumbi, mokambi ya kala ya etuka monene ya kala ya Katanga, moko na bakambi ba Lamuka (lingomba ya opposition) mpe mokambi ya Ensemble pour la république, abimaki RDC na 2016 ntango azalaki kotelemela mokonzi ya kala Joseph Kabila na kopekisa ye kozala na maponami mpo na kokoknza mboka koleka mbala misato. Moïse Katumbi afundamaki na nsima na yango mpo na kozala na ba mercenaires mpe mpo na kobotola ndako ya bato. Nsima na ye, NB Mining nde esalamaki mpe ezwaki esika ya MKC.
health	Pasteur azuwamaki na Ebola na Goma akufi	"Moto ya yambo moye azuwami na Ebola na Goma o’mokolo ya eyenga akufi na nzela ya bomemami na ye na Butembo, kolanda bakambi ya misala ya bokolongono. ""Nayebisi bino ete mokoni wana akufi na nzela ya Butembo, "" asakoli mokambi ya etuka ya Nord-Kivu, Carly Nzanzu. Moto azalaki Pasteur ya etonga moko na Sud-Kivu, akendeki na bokutani (convention) ya Butembo, esika wapi asambelaki mpe atiyelaki maboko na babeli o’mokolo yay a minei moleki. Amonisaki bilembo ya Ebola na nzela ya bozongi na ye, na Goma, esika wapi alukaki lisungi nsima na moto mpasi mpe fevele. Bomonani ya mobeli moye ya yambo na Goma bomemaki bobangi na engumba eye mpe bisika mingi. OMS, Misala ya molongo ya bokolongono, elobi ete yango ezali kokebisa bato banso. ""Ezali bokebisi pamba te ntango nyonso mokoni alongwe esika moko akoki komema bokono bisika akeyi, "" elobaki lobi loleki, mokambi ya makambo ya makama ya OMS, Mike Ryan."
health	Ebola ebomi koleka bato 400	"Bakonzi ya mambi ya bokolongono bayebisi ete koleka bato 400 basili kowa na épidémie ya Ebola liye lizali kongala na est too na monyele ya RDC. ""Wuta ebandeli ya épidémie liye, motango ezali 658 (ya baye basimbami na bokono liye), kati na bango 609 confirmés mpe 49 oyo bakoki kozala na bokono. Na nyonso, ezali na bato 402 babawei,"" na bituka ya Nord-Kivu mpe ya Ituri, ekomi ministère ya bokolongono na liyebisi ya mokolo ya mibale.  Bakonzi ya bokolongono balobi bato 237 babikisami, kasi bato 200 bazali kotalama. Epidémie liye ezali ya monene koleka na RDC. Ebandaki na sanza ya mwambe ya 2018. Bato 60.460 bazuwi mangwele."
health	Moto wa yambo na COVID19 : Lubumbashi na Kasumbalesa ekongama	"Bingumba ya Lubumbashi mpe ya Kasumbalesa bikokangama mpo na mokolo moko, elobi mokambi ya etuka ya Haut-Katanga, Jacques Kyabula nsima na bozwami ya moto ya yambo na coronavirus ya sika. ""Mpo na kopesa biso nzela ya kozwa na lombango ba contacts misusu ya ba contacts, bokangami ya 24 h banda mardi 28 avril na Lubumbashi mpe mercredi 29 avril na Kasumbalesa,"" elobi M. Ktyabula. Kino sika bato 21 nde bazwami mpe bakonzi bazali koluka basusu. Moto oyo azwami na COVID19 azali mobali ya mibu tuku mitano na mwambe awutaki na Nairobi mpe alekaki na Zambie na nzela ya Kasumbalesa, elobi bakonzi ya etuka."
health	Bakoni ya COVID-19 bakomi 18	"Bato banei basusu  ya bokono ya coronavirus ya sika bazwami, eyebisi ministre ya bokolongono Dr. Eteni Longondo na compte Twitter na ye. ""IRNB epesaki bilembo na bango lobi na butu. Bazali bango banso ba Congolais, moko awutaki France, emonani lokola azwaki bokono nde kuna. Basato basusu vazwi bokono bwango na ekolo Congo démocratique. Motango ya bakoni bayebani na coronavirus ya sika mokomi zomi na mwambe,"" ekomi Dr. Longondo. Uta lelo nde mpepo inso mpe masuwa manso makowuta bikolo bisika COVID19 ezali kongala makokita to makokota lisusu te na mabela ya ekolo Congo décomcratique lokola mokonzi ya mboka Félix Tshisekedi asakolaki yango mikolo mibale mileki. Mikano mya lolenge moko mpe mibandi kotiyama na misla mpe na ngambo ya Congo-Brazzaville."
health	Mutombo Dikembe azali kobunda na tumeur ya bongo kasi apesami lisalisi	"Mosani ya kala ya basketball, molakisi elongi ya NBA (Ligue ya basketball ya Amerika na mokili) Dikembe Mutombo Mpolondo Mukamba Jean-Jacques Wamutombo, azali kobunda na tumeur ya bongo mpe kozwa lisalisi na Atlanta, na Etats-Unis, esakoli NBA na liyebisi o’mokolo mwa mposo. ""Mutombo Dikembe azali sika kozwa lisalisi mpo na tumeur ya bongo,"" elobi liyebisi litiami na compte Twitter ya NBA. Tumeur ezali livimbi ya esika yoko na nzoto. Kolanda liyebisi lyango, Dikembers lokola abengamaka “azali kopesama lisalisi lya malamu koleka mpenza na boyokani ya minganga baye bayebi mpenza mosala malamu"". ""Dikembe na libota lya ye basengi batikamaka kimya sika mpo ete balendela na bokebi lisalisi liye. Batondi bino mpo na losambo mpe maloba malamu"", ebakisi liyebisi. Na mibu ntuku mitano na motoba (56), Dikembe azali moko na ba défenseur to babateli baye batika mpenza sango na NBA. Abeta koleka mibu to saison 18 na NBA na ba équipes lokola Denver Nuggets, Philadelphia 76rs, Atlanta Hawks mpe New Jersey Nets. Dikembe Mutmbo atikaka kobeta bo’ professionnel na 2009 kasi ayebana mingi mpe mpo na misala mya kosunga asala na mboka na ye, RDC (Ekolo Cogno démocratique) mpe bisika misusu na Afrika mpe na mokili. Atonga lopitalo lonene na Kinshasa na nkombo ya mama wa ye, Mama Biamba Mutombo Dikembe. Awuti mpe kotonga na Kasaï eteyelo ya sika na nkombo ya tata wa ye oyo azalaki molakisi."
health	Ba Chinois na Kinshasa mpo na kosunga na bitumba na COVID-19 ntango bakoni baki 1.102	Lipinga lya minganga mpe baye bayebi bokolongono malamu ya ekolo Chine likomi na Kinshasa mpo na kosunga misala ya bitumba na COVID-19. Bakomi na RDC ntango motango mwa bato bazwami na bokono boye bokomi 1.102. Ba experts baye bakosala na bayi mboka ekolo Congo démocratique baye bakambamaka na Dr. Jean-Jacques Muyembe. Bato baye bakomi na Kinshasa mpo na kokabola boyebi mpe makoki na bango na baye ya Kinshasa, elobi ambassadeur ya Chine na RDC, Zhu Jing. Babakisami na bamosusu baye bazalaki wuto mwa ntango na Kinshasa. Ambassade ya Chine eyebisi ete bakosala mposo mibale na Kinshasa. Bamemi mpe mwa lisungi. Bato baye kozwama na COVID-19 na RDC bakomi 1.102, kolanda bulletin ya secrétariat technique ya bitumba na bokono boye. Na Kinshasa, motango na bango mokomi 1.032. Kongo central ekomi na bango 45. Haut-Katanga etikali na bango kaka zomi. Nord-Kivu, mwambe. Sud-Kivu, minei. Ituri, 2. Kwilu, 1. COVID-19 ebandaki na Chine na mboka Wuhan wuto sanza ya novembre. Kasi bayi Chine bayebaki kokitisa motango na yango ata bato mingi bakufaki.
health	Bato sambo bawuti Sud-Kivu bazongisami na Goma mpo na Ebola	Bato sambo baye bazalaki nzinga nzinga ya moluki wolo oyo akufaki o’mokolo ya misato moleki na Ebola bazongisami na Goma, kowuta na Sud-Kivu esika wapi bakendeki. Sango yango eyebisami na mokambi ya misalala ya bokengeli ya OMS (Orgnisation mondiale ya santé), Dr Boubacar Diallo. Ezali baye ya libota ya moluki wolo oyo akufaki o'mokolo ya misato na Goma. Kolanda mokambi ya bitumba na Ebola na RDC, Dr. Jean-Jacques Muyembe, mwasi ya mowei moye na mwana wa ye ya mobu moko bazwamaki na Ebola, basusu banei ya libota yango bamonani naino na virus yango te. Kasi minganga bazali kotala bango mpe bazuwi miko ya kopekisa bokono ya Ebola bopanzana. Bapesi bango mangwele, elobi Mabongisi ya molongo mpo na bokolongono. Linaka ya sika ya Dr. Muyembe Nzonkande, linaka ya Dr. Jean-Jacques Muyembe mokambi ya sika ya misala ya bitumba ya na bokono ya Ebola lidimami, nsima ya mikolo misato ya komanyolama, na partenaires to baye basalaka bitumba biye. Na linaka liye, Dr. Muyembe asengi ete mosala ya psychologie mpe ya kopesa mateya, mosalama epayi na bilenge. Bakambi ya bituka basengami kokotisama na bitumba biye, mangwele mapesema kolanda bitando bato bavandi; mpe bopanzi sango bosalama malamu epayi ya bavandi na mboka mpe nzinga nzinga ya Congo dénocratique.
health	Milulu ya mabala mapekisami mpo na mikolo 45 mpo na COVID-19 na Congo-Brazzaville	"Molebeli ya mbulamatari ya Congo-Brazzaville, Theirry Moungalla asakoli ete milulu minso ya mabala (coutumier, religeux mpe civil) mipekisami mpo na mikolo ntuku minei na mitano na mikano ya kotelemela bomati makasi bwa COVID-19 na ekolo Mbulamatari etie na esika misala mibengami likofi to ""coup de point"" mpo na komeka kusikisa bomati makasi bwa motango ya bakufi na COVID-19 mpe baye bazwi yango. Milulu minso ya mabala ya coutumier, civile mpe religieux mipekisami sika mpo na mikolo ntuku minei na mitano, elobi ministre Moungalla.. Milulu minso mitakali lokola losambo ya bato ebele, misengeli misalama na botosi makasi mikano ya komibatela na bokono. Ndenge moko mpe na matanga. Mikano mizwami na likita président Denis Sassou N'Guesso akambaki na visioconférence wuto Abu Dhabi (Emirats arabes unis) esika azali na Expo 2021."
health	"Sassou atie ""état d’urgence sanitaire"" mpe ""couvre-feu"" mpo na COVID-19"	"Président Denis Sassou N’Guesso asakoli ""état d’urgence sanitaire"" mpo na kobundisa coronavirus ya sika. Asakoli mpe lisusu ""couvre-feu"" ya 20h ti 5h kobanda mardi ekoya. Na lisikuli asali samedi na télévision ya l’Etat, M. Sassou asengi bana banso ya Congo-brazzaville bamikotisa na bitumba na bokono boye bopanzani mokili mobimba. Asengi bato bazala ""ndakisa mpe bazala na bondeko"". Akeli libenga ya lisungi lisengeli kosangasi misolo koleka 100 milliards ya CFA uto le 10 avril. Akundeli mikano azwaki mposo moko moleki ya bizaleli ya bopeto bato basengeli kotosa. Biteyelo, biyamba, ba restaurants, bars, discothèques mpe bisika misusu bitali ya kokangama. Mpepo mpe basuwa ekotambola te, kaka ya va cargos. Mibembo kati na bituka mipekisami."
health	Pierre Buyoya mokonzi ya kala ya Burundi akufi na COVID-19	"Mokonzi ya kala ya Burundi (1987-1993) mpe (1996-2003), Pierre Buyoya ekufi na mibu 71 na COVID-19. Awutaki kotika mosala ya molakisi elongi ya Union africaine na Mali mpo asamba na liwa ya mokonzi mosusu ya Burundi Melchior Ndadaye afundamaki na koboma na coup d'Etat na 1993. ""Président Pierre Buyoya awei na butu boleki na Paris. Azalaki na COVID-19,"" eyebisi na AFP moko na bayi libota. Liwa lya M. Buyoya likomi mwa ba mposo nsima na ye kotika mosala mwa Molakisi ya lukumu ya elongi ya Union africaine na Mali, na ntina ya kokende koyanola na bosambisami mpo na liwa lya moko na bakonzi akitanaki na ye na Burundi, Melchior Ndadaye. M. Buyoya akotaki lopitalo na Bamako wuta le 9 décembre mpe atiamaki na respirateur. Bokono bwa M. Buyoya boyaki makasi mpe atindamaki na France na mpepo jeudi nsima na nzanga. Kasi akufaki mwa ntango kati na ambulance nsima na mpepo ememaki ye kokita na Paris, na France. M. Buyoya azalaki Tutsi mpe akotaki na mampinga yambo azwa bokonzi na kokweyisa président Melchior Ndadaye, Hutu, na 1993. M. Ndadaye akufaki na kobomama ntango na bokweyisami na bokonzi na ye. Bitumba bingalaki na Burundi lokola ba Hutu bazalaka 85%. Wuto banza nzike, M. Buyoya afundamaki mpo na liwa lya M. Ndadaye. M. Buyoya apemelaki nde bakonzi ya sika na koluka moto na ye na kofundama eye."
health	Misolo mya COVID19 mipengwasami, elobi vice-ministre ya bokolongono	"Vice-ministre Albert M’Peti Biyombo andimi, na eyano apesi ndako ya sango Reuters, ete afundaki likambo lyango na mokanda ya nkunku atindelaki Ministre wa yambo. vice-ministre M'Peti akomwe ndenge mokanda mwango motamboli na réseaux sociaux.  ""Baye bazali na mafia yango bazali kosenga na misala miye mizwi mbongo ya l’Etat kozongisela bango na nkunku (rétrocommission) 35%,"" eyebisi vice-minstre Biyombo na mokanda mwango. Nzokande wuto mposo moleki, minganga mpe basali ya lisungi na COVID19 batelemisi misala mpo na kosenga sanza misato ya lifuta na bango. Ebakisi na botelemisi ya misala ya minganga, wuto mardi (lelo), mpo na kosenga lifuta mpe misolo mya likama ya sanza mingi. ""Basengaka ngai na mbamba inso kotia manzaka na mikamba ya litomba mingi te mpe mitali mikanda mya misolo te,"" ekomi vice-ministre Biyombo na kopesaka ndakisa ya misolo ya COVID19 mipesaki na lopitalo eye eponama te na mbulamatari mpo na bokono boye. Ministre ya bokolongono Eteni Longondo ayanolaki te mbela ya téléphone mpo na kopesa makanisi maye. Kasi ayanolaki mardi na radio TopCongo na koloba ete ""lifuta lya minganga mitalamaka na Primature kasi ye te"". Ministre Eteni alimbolaki lisusu na TopoCongo ete ""atalaki kaka 3 millions $ likolo na 27 millions $ eye mbulamatari ebimisaki mpo na COVID19"". ""Ministère ezwaki 10 millions $ mpe ngai na talaki kaka 3 millions. Tosombaki ba ambulances mpe mituka misusu. Tosalelaki 1,4 millions $ na biloko misusu,"" elimbolaki M. Eteni. Na mokanda na ye, vice-ministe biyombo akomi ete mino misusu mizwaki kati na miye milobelamaki na bosambisami mpo na mikolo nkama mya yambo ya président Félix Tshisekedi, mino miye milekisa mikolo. Député françois Nzekuye ya PPRD akomelaki motuma mokomama na ministre mpo ayanola likambo lyango na Assemblée nationale. Nzokande motango mwa bato bayebani kozwa COVID19 mozali se komata na RDC. Mardi, bato 7.737 nde bayebani kozwama na yango wuto libandela na yango, le 10 mars 2020. 3.492 nde babikisami, 184 bakufi. Na sanza ya misato, ministre ya kala Dr. Oly Ilunga akatelamaki mibu mitano mya misala makasi na kofundama na kopengwisa 400.000 $ ya bokono bwa Ebola na monyele ya RDC."
health	OMS ezali kosala bolukiluki likolo na bofundi ya kozwa basi na makasi na nzela na Ebola	"OMS, Mabongisma ma molongo mpo na bokolongono, esakoli ete ezali kosala bolukiluki mpo etali bofundami ya bozwi basi na makasi na misala mya bitumba na Ebola na RDC. Liyebisi lya OMS libimi nsima na enketi moko ya ONG The New Humanitarian na kati na yango basi 50 bafundi basali ba OMS mpe ya ba ONG ezalaki na bitumba na Ebola kozwa to koluka kozwa bango na makasi. OMS elobi ete basalali ba yango mingi ""batukisami mitema na koyoka ete bato baike bazwaki basi na makasi na kolobaka ete basalaka na OMS ntango ya bokono bwa Ebola ya mikolo mileki"", elobi OMS na liyebisi. ""Makamabo maye masalamaki na bato balobaki ete bazali basali ba OMS, makoki kondimama te mpe makolandelama na bolukiluki ya makasi,"" elobi liyebisi ya OMS. ""Tokotika te bizaleli ya motindo boye kati na basali ba biso, to ba sous-traitans na biso to mpe basungi ba biso,"" ebakisi OMS. OMS elobi esalelaka politiki ya tolérance zéro mpo na maye matali kozwa basi na makasi. ""Moto nyonso azwami, na akozwa mbano ya bikela na ye, kino alongwa kaka mosala,"" elimboli OMS. Liyebisi lya OMS libimi nsima na enketi moko ya ONG The New Humanitarian na kati na yango basi 50 bafundi basali ba OMS mpe ya ba ONG ezalaki na bitumba na Ebola kozwa to koluka kozwa bango na makasi. Basi yango batatolaki ete basengaki kobipesa yambo bapesa bango mosala. Mokambi ya OMS, Adhanom Gherbreyesus, asengaki bolukiluki ya bozindo mpo na yango. Bokono mosusu ya Ebola ya mbala zomi na moko bozali kongala na RDC mpe bobomi bato 50 wuto juin. Yambo na yango, bato 2.287 bakufaki na bokono ya Ebola ya mbala zomi bongalaki na monyele ya RDC. Ebola ya mbala zomi engalaki pene na mibu mibale wuto août 2018. Bato 3.470 nde bazwamaki na yango."
health	Bopesi manwela ya Ebola bozali kokende malamu na Equateur (Ministre)	"Mangwele ya Ebola mazali kopesa na bavandi ya etuka ya Equateur, mingi mingi ya Mbandaka, engumba mokonzi, epayi wapi bokono boye bozongeli wuto mposo moko. ""Na lisungi ya baye toyokanaka na bango, mangwele mazali kopesama wuto mokolo mwa mitano. Bata ba yambo bapesameli yango bazali baye bapesaka lisali ya bokolongono, baye bazalaki nzinga nzinga na bakoni mpe baye bazalaki pene pene na bango,"" elobi ministre Dr. Eteni Longodo wuto Mbadaka na AFP. Mangwele 1.500 nde mazali kasi bakonzi ba bokolongono basengaki 8.000 misusu, ebaki Dr. eteni. ""Bato mingi bazali koya mpe balingi bazwa mangwele,"" eyebisi Dr. Longondo. Bato 12 bayebani kozwama na Ebola na Equateur wuto ezongeli. Bato motoba basibakufi. 11 na Mbandaka mpe moko na Bikoro. Ezali mbala ya 11 nde Ebola ebimi lisusu na RDC. Wuto koleka mibu mibale, Ebola ezali kongala na monyele ya mboka epayi wabi bato 2.280 bakufi. Soki mobeli ya sika azwami te Ebola na monyele ya RDC kino ke 25 juin, bakonzi bakosakola ete bokono bwango bosili kuna."
health	Bato 219 bakufi na Méningite ezali kongala na Banalia, na Tshopo (OMS)	"Bato nkama moko na tuku mibale na libwa bakufi na bokono bwa Méningite bozali kongala na Banalia, na kilometele nkama moko na tuku mibale na mitano ya engumba Kisangani, na etuka ya Tshopo, esakoli mbumalatari ya Ekolo Congo démocratique mpe OMS. Misala mya Bokologono na Molongo milobi ete bato nkama mibale na tuku motoba na moko bakanisami kozwa yango. Bokufi na bato bozali nde na 50%. Test esalami na Paris emonisi bilembo ya Neissaria meningitidis, moko na ba bactéries epesaka méningite. Mokambi ya OMS na Afrika, ""Matshidiso Moeti, alobi ete esengeli kosala na lombango mpe kosunga mbulamatari ya RDC na kobundisa bokono boye"". Bokono bwa Méningite bondimami nsima na bilembo bitandamaki na Institut Pasteur na Paris na France bimonisi ete ezali yango. Misala mya kobunisa yango mitiami na Banalia mpe na Kisangani."
health	Bato banei bazwami na COVID19 na boloko ya Ndolo	"Bakonzi ya misala ya bitumba na corovirus ya sika bazwi mokano ya kosukola na nkisi boloko ya Ndolo,na Kinshasa mpo bato banei bazwami kuna na bokono boye. Likita linene lisalami mpo na yango na ministre ya yambo. ""Na ntina ya kopekisa bobanzani bwa bokono boye to kosala test na bato banso bazalaki nzinga nzinga ya bato banei bana mpe tokomema bato banso batikali na libanda lokola etando ezali na boloko bwango mpe tokotiya nkisi,"" eyebisi ministre ya bokolongono, Dr. Eteni Longondo. Alobi eyebani te ndenge nini bato baye bazwi COVID19. Bakonzi bakani mpe kosokola na nkisi bokolo bonene ya Makala ata soki moto moko amonani kuna na bokono boye te. ""Ezali mpo na kopekisa bokoti ya bokono bwango,"" elobi Dr. Eteni. Misala ya bitumba na COVID19 etalaki mpe ndenge lopitalo mpe bisika binso bakoni bazali kotiya mpe milobi ete esengeli kobakisa makoki. RDC elekisi motango ya 500 bato bayebani kozwama na COVID19. Bato basusu libwa ya sika bazwami ma Kinshasa, motoba mosusu babikisami, moto moko akufi. Motango nyonso ya bato bawei mokomi tuku misato na moko mpe tuku motoba na mitano nde babikisami, elobi INRB."
