category	headline	text	url
health	Bato 15 batiyami na quarantaine na Bukavu	"Bakonzi ya bokolongono batie na quarantaine (mosika na bato basusu) bato 15 na mboka moko pene na Sud-Kivu mpo na bolukiluki bozali kosalama nsima na moto ya mibale kokufa na bokono ya Ebola na Goma, engumba mokonzi ya etuka ya Nord-Kivu eye ezali nginganzinga. Ba canots rapides mpe basali ya bokolongono bokitaki na lac Kivu. Masuwa nzike matelemisamaki kati na lac. ""Totie bato 15 baye mosika na bato basusu na Birava. Kati na bango mama moko mpe bana motoba baye bawutaki Goma elongo na bato basusu bya libota bayaki kokutana na bango awa,"" eyebisi na AFP moko na bakonzi ya Birava. Kolanda Malabo na ye, mama yango na bana baye motoba bawutaki na libota lyoko liye mokonzi na yango akimaki centre ya lisalisi ya Ebola. Birava ezali pene na lac Kivu, na 30 km na nord ya Bukavu. Dr. Ciza Nuru, mokambi ya lopitalo ya Bukavu, andimi ete bato baye bayambamaki kuna mpe batiyami na kobombana. Na butu ya mardi na mercredi moto ya mibale moye amonisaki na bokono ya Ebola na Goma akufaki. Bokono ya Ebola esili koboma bato 1.803 na mobu mobimba bozali kongala na Est ya RDC."	https://www.voalingala.com/a/bato-15-batiyami-na-quarantaine-na-bukavu/5023817.html
politics	Pene na bato mwambe bakufi na bokangami ya Ne Muanda Nsemi (Min. Intérieur)	"Pene na bato mwambe bakufi na bokangami ya Ne Muanda Nsemi, mokambi ya Bundu dia Mayala / Bundu dia Kongo, vendredi na Kinshasa, endimi vice-premier ministre mpe ministre ya Intérieur. ""Pene na bato 8 bakufi, 35 baye bazoki ba mpota bazali na hôpital central ya police na camp Lufungula, moko oyo azali traumatisé atiyami na cliniques Ngaliema,"" ekomi vice-premier ministre mpe ministre ya Intérieur, Gilbert Kankonde. Na ngambo ya police, bato 8 nde bazoki mpo enene, ebakisi M. Kankonde. Na mokanda yango, M. Kankonde alobi ete Zacharie Badiengila (nkombo ya solo ya Ne Muanda Nsemi) afundami mpo na kotinda bana mboka koyinana, mpo na botomboki mpe mpo na kosimba maye matali bokengi ya mboka. Ne Muanda Nsemi amemamaki na cliniques Ngaliema mpo kozwa lisali na mpota azwaki na moto. Balandi baye 203 batindami na officier ya ministère public. Kati na bango 168 batiyami na commissariat ya police provinciale, basi mwambe. Ne Muanda Nsemi akimaki boloko ya Makala nsima na bokangami mibu mibale ntango ya président Joseph Kabila. Moto moko akufaki. Nsima na bokoti na ye na bokonzi, président Félix Tshisekedi asengaki ye azonga na boloko, kasi abimisaki ye mokolo moko molandaki. Ne Muanda Nsemi azongelaki uto mikolo mileki kokebisa mbulamatari mpe kosenga lifuta na ye ya eleko azalaki mokeli mobeko. Azali mpe kosenga bibonga ya bokonzi mpo na bana ya etuka ya Kongo central. Balandi baye basali milulu mingi mikolo mileki na Kinshasa mpe na Kongo cenral. Mpe bato bakufaki. Bayi Bundi dia Mayala, ngambo ya politiki ya lingomba ya losambo Bundu dia Kongo, bazalaki kobenga na Kongo central mpe Kinshasa bayi bituka misusu."	https://www.voalingala.com/a/pene-na-bato-mwambe-bakufi-na-bokangami-ya-ne-muanda-nsemi-(min-int%C3%A9rieur)/5391164.html
sports	Ba Leopards champions d’Afrique ya basketball ya AfroCan	Equipe nationale ya Congo démocratique elongi championnat ya Afrika ya basketball AfroCan ya basani babetaka na continent, na finale na Kenya 82-61 na Bamako, Mali epayi wapi momekano moye mobetami. Bilenge ya RDC babandi lisano malamu mpeza. Bolonga quarter ya liboso 29-18. Kasi belmbisaki mwa moke na quarter ya mibale. Kenya elekaki na 36-37, Mpe kakendaki mi-temps boye. Na quarter ya misato, bana ya Congo babimisaki boyebi na bango. Batikaki Kenya mosika na 65-47. Mpe na quarter ya suka, ecart ekomaki kino koleka 20 pts. Balongi 82-61. Maxi Onanga Shamba nde mosani ya malamu koleka ya Afrika mobimba. Ailier ya Congo democratique mpe azali kati na basani baleki malamu na championnat oyo. Equipe ya Mali nde ezuwi keni ya Fair-Play. Angola nde ezuwi esika ya misato nsima na elonga na yango liboso ya Maroc 88-71.	https://www.voalingala.com/a/ba-leopards-champions-d-afrique-ya-basketball-ya-afrocan/5018044.html
politics	"""15 millions $"": Tshisekedi asololi na mokambi ya IGF kasi abwakisi nanu Kamerhe te"	"Président Félix Tshisekedi ayambi mokambi ya Inspection générale ya finances (IGF) mpo na likambo ya 15 millions $ oyo ezali komonana te, kasi abwakisi naino te dircteur ya cabinet na ye Vital Kamerhe, oyo atangami mpo likambo yango, eyebisi molobeli ya mokonzi ya RDC, Kasongo Mwema Yamba Yamba. ""Insepecteur mokambi ya IGF (Victor) Batubenga oyo akanisi ete bakanaki ye (RFI) akutani ntango molayi na masolo na PR (président). Na koluka kobatela mosali moye monene ya l’Etat, @fathsi13 (Félix Tshisekedi) ayoki ye mpe akitisi ye motema mpe apesi ya makasi,"" ekomi Kasongo Mwema na compte Twitter na ye. Mpo na Kasongo Mwema, Felix Tshisekedi azali koloba eloko te mpo likambo yango lisili limemamaki liboso ya procureur ya republique. ""Likambo libengami ya '15 M' : Lokola IGF epesaki dossier na misala ya bosembo, PR (président) akoki lisusu te koloba likambo mosusu. Ezali mpo na soni ? Te, kasi mpo na kotosa mibeko ya democratie,"" ekomi Kasongo Mwema. ""Nzokande, VK (Vital Kamerhe) abwakisami nanu te epayi ya @fatshi13,"" ebeti sete molobeli ya président Félix Tshisekedi. Mpo na Kasongo Mwema, ""likambo liye elakisi ete démocratie ekoti makasi na RDC"". ""Lobi, esaleli ya konyokola mpo na bokengi, ANR, oyo ebimisi likambo yango, ekomi nde lisungi ya bokengeli misala ya l’Etat. Yango nde Etat de droit,"" etie mokoloto Kasongo Mwema."	https://www.voalingala.com/a/millions-tshisekedi-asololi-na-mokambi-ya-igf-kasi-abwakisi-nanu-kamerhe-te/5084552.html
politics	Paris ezali kozela komona nini Sassou akosala mpo na ba opposants	"Ministre ya mambi ya bapayaya France, Jean-Yves Le Drian, alobi ete ekolo na ye ezali kozela komona nini président ya Congo-Brazzaville Denis Sassou N’Guesso akosala mpo na ba opposants, mingi mpenza mpo na Jean-Marie Mokoko oyo abwakama na bokolo mpo na mibu 20 uto 2016. ""Na lobeli ye mpo etali M. Mokoko na basusu, na yebisi ye ete tozali kozela kotala nini akosala,"" elobi Le Drian nsima na bokutani na Denis Sassou N’Guesso. Nzokande président Denis Sassou ayambamaki mpe na mokokani ya France Emmanuel Macron na ndako monene ya Elysée. Kolanda moko na bapesi toli mpo etali sango ya mokonzi ya Congo-Brazzaville, mobembo moye mozali ya mosala. Bakonzi babale baye basololi mpo etali boyokani ya mboka mibale, eyebisi mopesi toli ya M. Sassou. Balobeli mpe libanda ya bomoi to envrionnement, zamba mpe biteyelo, ebakisi mopesi toli. "	https://www.voalingala.com/a/paris-ezali-kozela-komona-nini-sassou-akosala-mpo-na-opposants-elobi-le-drian/5067945.html
politics	Tshisekedi na Nkurunziza basololi na Bujumbura mpo na bokengi	"Président Félix Tshisekedi na mokokani wa ye Burundi, Pierre Nkurunziza basololi na Rohero, na Bujumbura mpo etali bokengi kati mboka mibale. Mobembo ya mwana mboka Tshisekedi na Bujumbura ezalaki kaka ya ngonga mibale, nsima na bowuti na ye na Tanzanie esika wapi azalaki mikolo mibale mpo na masolo na Jphn Magufuli, mokonzi ya mboka Tanzanie. M. Tshisekedi na M. Nkurunziza basololi mpo etali bokolisi bondeko mpe boyokani kati na bikolo mibale, eyebisi présidence ya Congo démocratique. Mpo etali bokengi, Kinshasa na Bujumbura balobi ete bakosala makasi mpo na kosilisa likambo ya ba ""forces négatives"" (basimba minduki) baye bamonani mingi na ndelo ya Ruzizi kati mboka eye mibale, elimboli baye ya présidence ya RDC. Bakonzi babale balobaki mpe oyo etali bolamu ya bikolo mibale, ya région mpe ya molongo. "	https://www.voalingala.com/a/tshisekedi-ayambami-na-nkurunziza-na-bujumbura/4959669.html
politics	"Ba ""pétitions"" ya kokweyisa Bureau d'âge ya Assemblée nationale etikami"	Pétition to mikanda mya kosenga bolongwi ya moko moko ya bayi Bureau d’âge ya Assemblée nationale mitaki mardi na parlement. Huissier ya sembo amemli yango mokambi ya ndako ya bakeli mibeko, Christophe Mboso . Bakeli mibeko nkama moko na tuku minei ya FCC nde batiaki manzaka na mikanda myango. Tokundola ete Bureau ya Assemblée nationale ekweyisamaki sanza eleki nse na mikanda mya ndenge wana. Bokweyisami ya bakambi ba Assembléen nationale na Jeanine Mabunda oyo azalaki présidente na yango, bozalaki mpo bayi CACH, lingoba lya mokonzi ya mboka Félix Tshisekedi, moko na bilembo ete majorité ebongwami. M. Tshisekedi akataki libala kati na CACH na FCC, ya mokonzi ya kala Joseph Kabila. M. Tshisekedi azali kosala liboke lya sika na bato bakotambola na ye na bokonzi bwa ye.	https://www.voalingala.com/a/ba-p%C3%A9titions-ya-kokweyisa-bureau-d-%C3%A2ge-ya-assembl%C3%A9e-nationale-etikami/5734474.html
sports	Djogo Ndaye Mulamba akufi	"Ndaye Mulamba, ""djogo"" ya lisano ya ndembo, mosani monene ya Leopards, equipe nationale ya RDC akufi na Afrique du Sud, elobi ministre ya Sports Papy Niango Iziamay. Mosani ya Congo liye ayebanaki mpe na kombo ya ""Mutumbula"", azalaki bobele mosani moko atikalaka kotiya mingete 9 na phase finale moko ya coupe d’Afrique des nations, na 1974 ntango RDC (Zaire) elongaki competition liye mpo na mbla ya mibale. Ndaye akufi na mibu 70, azalaki attaquant ya AS Vita Club. Alongaki mpe na equipe na ye Vita Club coupe africaine des clubs champions na 1973.\nAbetaki mpe na Renaissance ya Kasai mpe na As Bantous. Ndaye akufi na Afrique du Sud esika wapi azalaki na lopitalo. Azuwaki medaille ya ordre nationale des Leopards mpe medaille ya merite ya Centenaire ya Fifa."	https://www.voalingala.com/a/djogo-ndaye-mulumba-akufi/4834281.html
sports	Ligue ya Basketball ya Afrika ya yambo ekobetama na Kigali	Ligue ya basketball ya yambo ya Afrika ekobetama na Kigalai na Rwanda wuta le 16 kino le 30 mai. Fédération internationale de basket-ball (FIBA) nde esakoli yango mardi. Club moko te ya RDC to ya Congo-Brazzaville ezali kati na zomi na mibale ekowelela mokano yango. GSP (Algérie), Petro Luanda (Angola), FAP (Cameroun), Zamalek (Égypte), GN (Madagascar), Police (Mali), Salé (Maroc), Ferroviario Maputo (Mozambique), Rivers Hoopers (Nigeria), Patriots (Rwanda), Douanes (Sénégal) mpe Monastir (Tunisie) nde bakondogwana. Momekano mwa yambo ya Ligue eye mosengalaki kosalama mobu moye na lisungi lya NBA (Ligue ya basketball ya USA) na FIBA motiami sika mobu mokoya mpo na COVID-19.	https://www.voalingala.com/a/ligue-ya-basketball-ya-afrika-ya-yambo-ekobetama-na-kigali/5834396.html
politics	Milulu ya politiki mipekisami yambo ya bokomi ya Kambubi na Kolwezi	"Mokambi ya engumba ya Kolwezi na etuka ya Lualaba apekisi milulu minso ya politiki, mikolo misato yambo ya bokomi ya Moïse Katumbi. ""Mpo na ntina ya bokengi mpe mpo na kimya, milulu to bokutani moko te ya politiki misalami na lisanga to lingomba ya politiki songolo to pakala, mikoki kosalama te na etando mobimba ya engumba kolwezi kino miko misusu mikopesama, "" ekomi na liyebisi Véronique Utipe, mondele-mboka ya Kolwezi. Mme Utipe ayanoli, na mokanda mosusu, na bosengi ya lingomba Lamuka liye likambami na Moïse Katumbi, ete azali na mawa ya kopesa nzela te na milulu ya koyamba opposant oyo. Lamuka ekomelaki Mme mpo na kosenga ye abatela milulu myango. Mme Utipe ayanoli ete Lamuka ""eyebani te kati ya masanga to mangomba ya politiki na Kolwezi mpe ndako na yango eyebani te "". Alobi mpe lisusu ete manzaka matiyamaki na mokanda ya kosenga nzela mpe moto akomaki yango bandimama te na bakonzi ya engumba. Nzokande M. Katumbi esengeli akoma na Kolwezi nsima koleka na Kalemie, na Tangamyika, o’mokolo ya misato. "	https://www.voalingala.com/a/milulu-ya-politiki-mipekisami-yambo-ya-bokomi-ya-kambubi-na-kolwezi/5012483.html
politics	Amerika epesi etumbu na procureure Fatou Bensouda ya CPI	"Etats-Unis epesi etumbu na procureure ya Cour pénale internationale (CPI), Fatou Bensouda, esakoli secrétaire d’Etat (ministre ya mambi ma bapaya) Mike Pompeo na bokutani na bapanzi sango. ""Moto nyonso to misala minso akokoba kopesa maboko"" na procureure ""atiami na esika ya kozwa etumbu mpe lokola,"" elobi M. Pompeo. Mikolo mileki, président Donald Trump apesaki ndingisa na juin ete entumbu ya nkita epesamela baklambi banso ba tribunal eye na ntina ya kobangisa bango na kolandela basoda ba Amerika na misala basalaki na Afghanistan. CPI epamelelaki nungu nungu ya Amerika mpo na kopekisa yango kozala nsomi. ""Lelo, totie maloba na misala,"" elimboli Mike Pompeo. ""Mpamba te CPI ekobi koluka Amerika,"" ebakisi mokambi ya misala ya bikolo ya bapaya ya Amerika. CPI ekataki na appel na mars ete ndingisa epesamaki mpo na bolukiluki bosalama likolo na mbeba ya bitumba mpe ya bomoto esalamaki na Afghnistan ata mbulamatari ya Trump eboyaki yango."	https://www.voalingala.com/a/amerika-epesi-etumbu-na-procureure-fatou-bensouda-ya-cpi/5568068.html
politics	Mokonzi ya ONU mpo na bomoto asengi ba FARDC batika mbeba	Mme Michelle Bachelet, Haut-Commissaire ya Nations unies mpo na Makoki ya bomoto asengi bakonzi ya RDC basala makasi mpo ete misala ya mapinga mpe ya bokengi mitika kosala mbeba ya bomoto Alobi ata mwa mbongwana bosalami, basoda mpe bayi bokengi nde baleki na kotambola likolo na makoki ya bomoto. Mme Bachelet asololaki na Président Félix Tshisekedi lundi yambo na kosukisa mobembo mwa ye ya pene na mposo na ekolo Congo démocratique. Masolo na bango mazalaki likolo na makambo biike kasi mingi mpeza mpo na bitumba mpe bobomami bozali kosalama na Ituri (na Djugu) esika wapi bato pene na nkma sambo, mingi ba Hema, bakufaki na bitumba na ba Lendu. Mokambi ya makoki ya bomo ya ONU abandaki mobembo mwa na RDC na Bunia, na Ituri, mpo na komona ye moko mbeba esalamaki. Mme Bachelet na Tshisekedi basololaki mpe mpo na oyo makoki ya bomoto na bisika misusu na ekolo.	https://www.voalingala.com/a/mokonzi-ya-onu-mpo-na-bomoto-asengi-ba-fardc-batika-mbemba/5263804.html
health	OMS ekebisi mokili mpo na kobosana Ebola likolo ya Coronavirus ya sika	"OMS (Mabongisi ya molongo mpo na bokolono) ekebisi mokili kobosana Ebola mpo na bokono bwa Coronavirus ya sika boye bozali kongala na mokili kowuta na Chine. ""Esengeli te tobosana Ebola""… ""Tozali kozwa makasi na ndenge makambo mazali kokende mpo na tozwaki kaka bato misato na Ebola mposo moleki mpe ata moto moko te azwami na mikolo misatu miye,"" elobi na bapanzi sango mokambi ya OMS, Tedros Adhanon Ghebreyesus. ""Soki tozwi ata moto moko na mikolo 42, (elingi koloba ete Ebola) esili nanu te,"" ebeti sete Tedros Adhanon Ghebreyesus. Bokono bwa Ebola bobandaki mbala oyo na RDC na août 2018. Koleka bato 2.300 basili bakufi na bokono oyo bozali kongala na est ya Congo. Kolanda OMS, koleka bato 1.000 bakufi na Coronavirus ya sika, bato 42.000 nde bazwi yango mpe esi'ekoti na mboka 25. Coronavirus ya sika ebandaki na Yuhan na Chine."	https://www.voalingala.com/a/oms-ekebisi-mokili-mpo-na-kobosana-ebola-likolo-ya-coronavirus-ya-sika/5284274.html
politics	Cour constitutionnelle elobi état d’urgence esakolami lolenge buku likonzi lisengi	Cour constitutionnelle elobi état d’urgence esakolamaki na mokonzi ya mboka Félix Tshisekedi ezwamaki kolanda Buku likonzi. Cour consitutionnelle ebimisi ekateli na yango lundi nsima bosenga ya président Tshisekedi mikolo mileki. Mokano mwa Cour constitutionnelle mokweyi ntango matata mazali mingi kati na bayi politique nsima na mokambi ya Sénat kosakola bobengisami ya Congrès mikolo mikoya mpo na kobongisa ndenge ya kosalela état d’urgence président Tshisekedi asakolaki. Bayi UDPS (Union pour la démocratie et le progrès social), lingomba ya mokonzi Tshisekedi, batelemelaki bobengisi ya Congrès. Baiike bakebisaki mpo mabongisi ma kobombama ya bayi FCC (Front commun pour le Congo) ya mokonzi ya kala Kabila mpo na koluka kobongola bokuna ya Congrès na esika ya kokweyisa ye. M. Tshisekedi asakolaki état d'urgence le 24 mars 2020.	https://www.voalingala.com/a/cour-constitutionnelle-elobi-%C3%A9tat-d-urgence-esakolami-lolenge-buku-likonzi-lisengi/5370397.html
politics	Kenya elingi kokanga ba camps epayi wapi bakima bitumba koleka 400.000 bazalaka	"Bakonzi ba Kenya basakoli ete bakokanga mpo na libela camps mibale epayi wapi bakima bitumba koleka 400.000 bavandaka. Ntango ya kosolola mpo na likambo na bango ezali lisusu te, elobi ministre ya mambi ya kati ya mboka ya Kenya. Mbulamatari ya Kenya epesi mikolo 14 na HCR (misala mya ONU mpo na bakima minduki) mpo na kopesa nkasa na yango mpo etali bokangami bwa camps ya Kakuma na ya Dadaab. Bato pene na 190.000, mingi mingi bayi Soudan ya Sud bavandaka na Kakuma, na Nord-West. Ba camps ya Kakuma na ya Dadaab efungwama wuto pene na mibu 30. Na Dadaab, na Nord-Est, pene na Somalie, nde pene na bayi Somalie 250.000 bavandaka wuto bakima bitumba na 1991. Adbullahi Osman, moyi Somali, azali moko na bakima mibitumba mpe avandaka na camp ya Dadaab, alobi ekozala likama soki akozingisama mboka. ""Nakozala na kimya te mpe na kozanga kelasi na tanga awa, Kimya ezali te na mboka. Soki nazongi bakotia ngayi na kelasi ya nse. Esili mpo na kelasi, Nakisi te été nakokoba kelasi, elobi na ngambo na ye,"" Schadrack Nishimwe, moyi Burundi avandaka na camp ya Kakuma. Na 2016, bakonzi ba Kenya balobaki mpe ete bakokanga ba camps biye, Bakonzi ba Kenya bakanisaka ete badongolomeso ya Somalie ya lingomba al-Sabab babongisa bitumba mpe basalaka yango wuto ba camps biye. HCR ekebisi na liyebisi ete mokano mwango mokozala na mbano mabe mingi mpenza na eleko eye ya COVID-19. Baike na bana ba RDc mpe bazali kati na bakima bitumba baye."	https://www.voalingala.com/a/kenya-elingi-kokanga-ba-camps-epayi-wapi-bakima-bitumba-koleka-400-000-bazalaka/5828769.html
politics	Bozangi botosi bwa makoki ma bamoto bomati makasi na sanza ya mwambe na RDC	Nations unies elobi ete na sanza ya mwambe bozangi kotosa makoki ma bomoto bomati makasi na ekolo Congo Democratique koleka na sanza ya sambo. Bozangi botosi mibeko miye bosalemi mingi na basimba minduki, kasi mingi misusu mpe misalemi na bayi FARDC. Bureau conjoint ya Nations unies mpo na makoki ma bomoto (BCNUDH) eye epesi nsango yango na masolo na ba panzi sango na ndako ya Monusco, elobi ete, na sanza ya mwambe, bobuki mibeko lya makoki ma bomoto to mpe ba violations des droits de l’homme koleka 739 esalemi. Nzoka nde na sanza ya sambo eleki, ezalaki 492 mpe emami kufa na bato 293, na kati na bango basi 63 mpe bana 24. Mingi na kati ya makama maye masalemi na bisika biye bitumba bizali, mingi mingi na Ituri mpe na Nord-Kivu, ata ko bituka biye bizali na état de siège wuto sanza ya mitano mpo na koluka kozongisa kimia na bituka biye, bisika basimba minduki bazali kobunda wuto mibu 25. Na kotala sanza ya sambo eleki, na sanza eye ya mwambe, ezali mingi bayi mbulamatari nde basali mabe koleka na maye matali kozanga kotosa makoki ma bomoto. Mpamba te 55% ya mbeba esalemi nde na bango, mpe basimba minduki basali 45%. Kaboul Aziz Thioye, mokambi ya BCNUDH alobi ete ata ko état de siège esali ete makambo masusu mazali koleka malamu na maye matali bokengi na bituka biye, ebele lisusu etikali mpe esengeli esalema mpo ete kimya ezonga. Mokambi ya BCNUDH asakoli mpe lisusu ete badongolo miso ya lingomba ya ADF bakomi na ndenge ya sika ya kosalela. Lolenge loye lozali ya kokotisa mayele mabe na bato mpo ete bato ya mboka ya pembeni pembeni bakoma kobunda bango na bango mpo na kozangisa kimya na bayi mboka.	https://www.voalingala.com/a/bozangi-botosi-bwa-makoki-ma-bamoto-bomati-makasi-na-sanza-ya-mwambe-na-rc/6250415.html
politics	Biden atindeli Tshisekedi mokanda ya mokakoswa mpo na bokambi bwa ye na UA	Président Joe Biden atindeli mokoni wa ye ya RDC mpe motambwisi ya Union africaine mpo na bokonzi azwi na kokamba lisanga liye lya Afrika. Ntoma ya Amerika Mike Hammer nde amalelaki M. Tshisekedi mokanda yango. Mokonzi ta Amerika Joe Biden apesi longonya na tata mokonzi Félix-Antoine Tshiseledki mpo ntombwa na ye bo’ mokonzi yay a sika ya Union africaine, elobi présidence ya RDC. Yango maye makokomami na kati ya mokanda yango, kolanda présidence	https://www.voalingala.com/a/biden-atindeli-tshisekedi-mokanda-ya-mokakoswa-mpo-na-bokambi-bwa-ye-na-ua/5802005.html
sports	Mosani ya Léopards Jody Lukoki akufi na mibu 29	"Mosani ya ba Léopards Jody Lukoki akufi lelo na mibu ntuku mibale na libwa, esakoli club na ye FC Twente na Pays-Bas. ""Na ntongo ya lelo, FC Twente ezwi sango ya mawa ete Jody Lukoki awei,"" esakoli na liyebi club eye ya Pays-Bas. Jody Lukoki azalaki na mibu 29. Awutaki na Ajax epayi ayekolaki kobeta ndembo na makolo. Abeta mbala misato na ba Leopards. Abetaki mpe na Ludogorets ya diviosn ya mibale ya Bulgarie esika atiaki mingete ntuku minei na mwambe. Ntina ya liwa lya liyebisami te."	https://www.voalingala.com/a/6564177.html
politics	Epekisami na ba ministres kozwa likabo ya koleka $210 na mobu moko	"Ba ministres mpe vice-ministres bandimi na mokanda batiaki mokoloto o’mokolo ya misato ete bakoki te kondima likabo ya koleka $210 (350.000 francs Congolais) na mobu moko. ""Nakoboya mosala na ngai""... soki na tosi te, endimi moko moko na bato 67 baye bazali na mbulamatari, na mokanda batie manzaka. Mokanda yango mopekisi bango ""kondima makabo ya koleka 350.000 francs congolais ($210) na mobu moko kowuta epayi ya baye bazali kosala na bango mosala, lolenge moko to mosusu"". Ministre wa yambo Sylvestre Ilunga Ilunkamba na ba ministres banso balapi ndayi ete bakosala ""mosala na komipesa mobimba, na alima, na kotosa mibeko, na bosembo, na bosolo mpe na kozanga kopona mpo na ngambo moko na bozali na bango na baninga ba bango ya misala mpe na bato basusu"". ""Tosengeli kolongola na mito ya bana ya Congo likasi ete politiki ezali mosala ya kozwa mosolo na bopete,"" elimboli na milulu ya botiyi manzaka, molakisi Saint-Augustin Mwendambali, moko na basali ya likolo ya l’Etat baye basali mokanda moye. Mokanda yangongo mozali ya kondima kotambola na botosi mibeko mpe bizaleli malamu. Milulu myango misalamaki na Cité ya Union africaine. Mibeko myango misalami na Observatoire ya bokengeli kaniaka mpe bizaleli malamu (OSCEP)."	https://www.voalingala.com/a/epekisami-na-ba-ministres-kozwa-likabo-ya-koleka-210-na-mobu-moko/5090683.html
health	Mwasi moko apesi bokono ya Coronavirus na mobali na ye na Etats-Unis	"Bakonzi ya bokolongono na Etats-Unis balobi moto ya yambo azwi bokono ya Coronavirus kowuta na moto mosusu na mabele ya Amerika. Moto yango ezali mobali oyo azwi bokono bwango na mwasi na ye. ""Moto ya mibale ya azwami na Coronavirus ya sika na Illinois azali moko na bavandi ya Chicago, azali mpe molongani ya moto wa yambo (mwasi) oyo azali kobela bokono yango na kowuta mobembo,"" eyebisi Robert Redfield, mokambi ya na Centre ya kotala mpe kobatela na bokono (CDC). Moto wa yambo ya kozwa bokono bwango ezalaki mwasi ya mibu pene tuku motoba. ""Toyebi ekoki kobangisa… kasi likama ezali sik’oyo moke mpo na ba Américains,"" elobi M. Redfield. Coronavirus ""epanzanaka mingi te kati na bato, tokanisi ete likama ezali te mpo na bana mboka,"" eyebi Ngozi Ezike, mokambi ya Santé publique ya Illinois. Mwasi oyo azwamaki na bokono boye awutaki Wuhan na Chine, azongaki na Chicago le 13 janvier. Molongani wa ye akendaki Chine te kasi azwaki virus epayi ya mwasi na ye. ""Etats-Unis esengi te na bato kozipa zola na monoko na masque,"" elobi Nancy Messonnier, mokambi atalaka bokono ya mpema na CDC. Na Etats-Unis mobimba bato motoba basi bazwi coronavirus ya sika. Bato 92 bazali kolandelama. Bakoni batano bawuti na Chine epayi wapi bato 7.700 basi bazwi bokono yango mpe 170 bakufi. Koleka mboka 15 ezwi bato na bokono yango na Asie, poto, na Amerika ya nord mpe Moyen orient. "	https://www.voalingala.com/a/mwasi-moko-apesi-bokono-ya-coronavirus-na-mobali-na-ye-na-etats-unis/5267165.html
health	Ministre ya Santé atiki mosala	"Dr Oly Ilunga, ministre ya mambi ya Bokolongono atiki mosala mikolo mibale nsima na mokano ya president Félix Tshisekedi ya kozuwa bitumba ya Ebola na maboko mpe ya kotiya na esika équipe ba experts ekambami na Dr. Jean-Jacques Muyembe mpo na yango. Dr. Ilunga alobi ete alongwe mpo aboyi mobulungano mokota na kolanda mokano ya président Tshisekedi. ""Nakolanda mokano na yo ya kozuwa bokambi ya bitumba na bokono ya virus ya Ebola mpe mpo nakoboya mobulungano mokoki kobebisa bitumba moye mokolanda mokano moye, napesi yo mokanda ya botiki misala na ngai ya ministre ya Santé ,"" ekomi ministre ya Santé Ilunga. Dr. Ilunga abakisi, na mokanda na ye, ete ""lokola na bitumba binso, maziba ya mikano makoki te kozala mingi na kobanga ete mbulungana ekota"". Nzonkande, o’mokolo ya mposo, président Félix Tshisekedi asakolaki na liyebisi ete ye moko nde akokamba bitumba na épidémie ya Ebola. Bokono boye bosili kobama koleka bato 1.700 banda sanza zomi yango eozali kongala na monyele (Est) ya Congo démocratique. M. Tshisekedi atieyi Dr. Jean-Jacques Muyembe, mokambi ya INRB (Institut national de recherche biomédicale), oyo ayebani mpo kosunga kosilisa ba épidémies ya Ebola bileka). Mokonzi ya RDC asengi na Dr. Muyembe kosala mbongwana esengeli mpo na kosilisa bokono boye. Mokambi ya ekolo na misala ya banganga ya boyebi bakutanaki o'mokolo ya mposo na Cité africaine, na Kinshasa. Batalaki ndenge nini makambo mazalaki kosalama na koyebaka ete OMS (Mabongisami ya molongo ya bokolongono) masakoli ete Ebola ezali bosengi ya lombango ya molongo mpo na bokolongono,"" eyebisi présidence ya Congo démocratique."	https://www.voalingala.com/a/ministre-ya-sant%C3%A9-atiki-mosala/5010266.html
sports	Ba Léopards bakaboli 1-1 na ba Ecureils ya Bénin	Ba Léopards ya Ekolo Congo démocratique na ba Ecureils ya Bénin bakabwani mongete moko ngambo inso na match ya mokolo ya mibale ya ba élimintoires ya Coupe du Monde Qatar 2022, mwa ngonga eleki na Cotonou Dieumerci Mbokani atiaki mongete ya yambo mpo na ba Léopards na 11e minute mpe Jordan Adeoti azongisaki na 33e minutes mpo na ba Ecrureils. Na bokambami ya coach na bango moyi Argentine Hector Cuper, ba Léopards bakokaki te kobatela avance na bango. Na kokabolaka mongee moko na ba Ecureils, ba Léopards batiki bongo Bénin elaka na molongo ya yambo na classement provisoire ya deuxième journée. Na match ya mokolo mwa yambo mposo moleki, ba Léopards bakabolaki mpe mongete moko na Tanzanie. Ba Léopards bazali sika na molongo ya mibale na bilembo mibale nsima na ba Ecureils baye bakomi na bilembo minei.	https://www.voalingala.com/a/ba-l%C3%A9opards-bakaboli-1-1-na-ba-ecureils-ya-b%C3%A9nin/6214384.html
